Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778923257,10,,Aggregated,0.800000,0.000000,2900,4100,5500,7200,15000,16000,16000,16000,16000,16000,16000,77,0,2900,4460.082002601691,0,16168.73459999988,710.2987012987013
1778923258,10,,Aggregated,0.800000,0.000000,2900,4100,5500,7200,15000,16000,16000,16000,16000,16000,16000,77,0,2900,4460.082002601691,0,16168.73459999988,710.2987012987013
1778923259,10,,Aggregated,0.800000,0.000000,2900,4100,5500,7200,15000,16000,16000,16000,16000,16000,16000,77,0,2900,4460.082002601691,0,16168.73459999988,710.2987012987013
1778923260,10,,Aggregated,0.800000,0.000000,2900,4100,5500,7200,15000,16000,16000,16000,16000,16000,16000,77,0,2900,4460.082002601691,0,16168.73459999988,710.2987012987013
1778923261,10,,Aggregated,0.800000,0.000000,2900,4100,5500,7200,15000,16000,16000,16000,16000,16000,16000,77,0,2900,4460.082002601691,0,16168.73459999988,710.2987012987013
1778923262,10,,Aggregated,0.200000,0.000000,3000,4300,6200,7600,15000,16000,16000,16000,16000,16000,16000,79,0,3000,4542.560532608161,0,16168.73459999988,716.7215189873418
1778923263,10,,Aggregated,0.200000,0.000000,3000,4300,5600,7200,10000,16000,16000,16000,16000,16000,16000,81,0,3000,4567.62013652711,0,16168.73459999988,718.604938271605
1778923264,10,,Aggregated,0.200000,0.000000,3000,4300,5600,7200,10000,16000,16000,16000,16000,16000,16000,81,0,3000,4567.62013652711,0,16168.73459999988,718.604938271605
1778923265,10,,Aggregated,0.200000,0.000000,3000,4300,5600,7200,10000,16000,16000,16000,16000,16000,16000,81,0,3000,4567.62013652711,0,16168.73459999988,718.604938271605
1778923266,10,,Aggregated,0.200000,0.000000,3000,4300,5600,7200,10000,16000,16000,16000,16000,16000,16000,81,0,3000,4567.62013652711,0,16168.73459999988,718.604938271605
1778923267,10,,Aggregated,0.400000,0.000000,3000,4300,5600,7200,10000,16000,16000,16000,16000,16000,16000,82,0,3000,4511.917451935316,0,16168.73459999988,709.8414634146342
1778923268,10,,Aggregated,0.400000,0.000000,3000,4300,5600,7200,10000,16000,16000,16000,16000,16000,16000,82,0,3000,4511.917451935316,0,16168.73459999988,709.8414634146342
1778923269,10,,Aggregated,0.400000,0.000000,3000,4300,5600,7200,10000,16000,16000,16000,16000,16000,16000,82,0,3000,4511.917451935316,0,16168.73459999988,709.8414634146342
1778923270,10,,Aggregated,0.400000,0.000000,3000,4300,5600,7200,10000,16000,16000,16000,16000,16000,16000,84,0,2900,4457.282034785002,0,16168.73459999988,701.297619047619
1778923271,10,,Aggregated,0.500000,0.000000,2900,4300,5600,7200,10000,16000,16000,16000,16000,16000,16000,85,0,2900,4404.84342261106,0,16168.73459999988,693.0470588235294
1778923272,10,,Aggregated,0.500000,0.000000,2900,4300,5600,7200,10000,16000,16000,16000,16000,16000,16000,85,0,2900,4404.84342261106,0,16168.73459999988,693.0470588235294
1778923273,10,,Aggregated,0.500000,0.000000,2900,4300,5600,7200,10000,16000,16000,16000,16000,16000,16000,85,0,2900,4404.84342261106,0,16168.73459999988,693.0470588235294
